측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
2018-07-10,송파구,0.019,0.006,0.6,0.003,20,10
2018-07-03,송파구,0.019,0.003,0.6,0.002,15,5
2018-09-06,영등포구,0.019,0.058,0.5,0.005,56,30
2018-07-22,동대문구,0.019,0.055,0.5,0.007,26,21
2018-06-26,강북구,0.019,0.044,0.5,0.004,60,40
2018-08-20,광진구,0.019,0.04,0.5,0.007,35,20
2018-08-01,광진구,0.019,0.04,0.5,0.004,29,18
2018-08-02,광진구,0.019,0.037,0.5,0.005,32,21
2018-09-17,동대문구,0.019,0.037,0.5,0.006,21,15
2018-03-19,도봉구,0.019,0.035,0.5,0.004,27,17
2018-11-09,강서구,0.019,0.034,0.5,0.004,37,22
2018-02-20,강북구,0.019,0.033,0.5,0.004,57,32
2018-09-16,종로구,0.019,0.033,0.5,0.003,34,21
2018-07-27,성북구,0.019,0.032,0.5,0.003,48,30
2018-09-17,종로구,0.019,0.031,0.5,0.003,23,14
2018-09-16,금천구,0.019,0.03,0.5,0.003,40,26
2018-10-16,강북구,0.019,0.029,0.5,0.003,32,22
2018-01-28,중구,0.019,0.028,0.5,0.004,26,18
2018-01-28,종로,0.019,0.028,0.5,0.004,25,12
2018-07-08,홍릉로,0.019,0.028,0.5,0.003,18,8
2018-05-13,영등포구,0.019,0.027,0.5,0.004,34,25
2018-08-14,광진구,0.019,0.027,0.5,0.006,31,20
2018-09-16,노원구,0.019,0.026,0.5,0.003,33,21
2018-09-17,성북구,0.019,0.026,0.5,0.002,30,14
2018-10-07,종로구,0.019,0.026,0.5,0.003,23,10
2018-01-09,광진구,0.019,0.025,0.5,0.003,45,20
2018-02-06,강동구,0.019,0.025,0.5,0.005,31,20
2018-01-10,은평구,0.019,0.025,0.5,0.004,40,16
2018-02-05,종로구,0.019,0.025,0.5,0.005,23,14
2018-09-12,홍릉로,0.019,0.025,0.5,0.003,22,12
2018-05-17,정릉로,0.019,0.025,0.5,0.003,13,11
2018-02-16,강서구,0.019,0.024,0.5,0.003,44,20
2018-01-26,종로구,0.019,0.024,0.5,0.006,28,18
2018-11-12,강북구,0.019,0.024,0.5,0.003,21,13
2018-03-01,강남구,0.019,0.023,0.5,0.005,36,29
2018-01-09,강동구,0.019,0.023,0.5,0.005,47,23
2018-07-25,영등포구,0.019,0.023,0.5,0.005,37,22
2018-01-09,마포구,0.019,0.023,0.5,0.005,40,21
2018-08-06,성북구,0.019,0.023,0.5,0.002,32,19
2018-09-22,광진구,0.019,0.023,0.5,0.003,34,10
2018-10-04,도봉구,0.019,0.022,0.5,0.004,23,14
2018-08-13,강남대로,0.019,0.021,0.5,0.003,35,21
2018-12-18,북한산,0.019,0.021,0.5,0.004,35,20
2018-01-26,동대문구,0.019,0.021,0.5,0.006,29,18
2018-01-11,광진구,0.019,0.02,0.5,0.003,34,23
2018-01-23,영등포구,0.019,0.02,0.5,0.006,27,14
2018-09-04,강남대로,0.019,0.02,0.5,0.004,25,14
2018-09-30,동작대로,0.019,0.02,0.5,0.003,27,13
2018-10-10,청계천로,0.019,0.02,0.5,0.002,,
2018-08-05,홍릉로,0.019,0.019,0.5,0.004,39,26
2018-01-11,강동구,0.019,0.019,0.5,0.005,35,25
2018-02-15,영등포구,0.019,0.019,0.5,0.006,43,16
2018-11-17,강북구,0.019,0.019,0.5,0.003,22,15
2018-02-21,구로구,0.019,0.018,0.5,0.007,43,22
2018-07-17,광진구,0.019,0.017,0.5,0.009,32,23
2018-02-03,영등포구,0.019,0.017,0.5,0.005,41,22
2018-12-04,강서구,0.019,0.017,0.5,0.004,34,15
2018-12-04,노원구,0.019,0.015,0.5,0.005,31,15
2018-05-17,영등포구,0.019,0.015,0.5,0.004,16,14
2018-01-11,양천구,0.019,0.014,0.5,0.003,30,24
